Date;Open;High;Low;Close*;Adj Close**;Volume
Oct 18, 2005;336.50;338.00;335.00;328.75;328.75;549
Oct 17, 2005;339.00;339.25;337.50;336.25;336.25;289
Oct 14, 2005;343.25;344.25;342.50;339.00;339.00;263
Oct 13, 2005;347.00;347.25;345.75;343.50;343.50;103
Oct 12, 2005;342.75;343.75;341.50;347.50;347.50;215
Oct 11, 2005;339.75;342.75;339.00;342.75;342.75;319
Oct 10, 2005;338.00;339.50;337.50;339.75;339.75;461
Oct 07, 2005;345.00;345.25;343.50;338.00;338.00;274
Oct 06, 2005;345.75;346.25;344.75;345.25;345.25;119
Oct 05, 2005;347.50;347.75;345.75;345.00;345.00;113
Oct 04, 2005;348.00;348.25;344.25;347.25;347.25;350
Oct 03, 2005;346.25;348.25;345.50;348.75;348.75;360
Sep 30, 2005;333.75;334.50;332.00;346.25;346.25;858
Sep 29, 2005;329.25;331.00;329.00;333.50;333.50;289
Sep 28, 2005;325.25;327.50;324.50;328.75;328.75;199
Sep 27, 2005;329.00;329.75;328.50;327.00;327.00;196
Sep 26, 2005;333.00;334.00;332.00;329.25;329.25;72
Sep 23, 2005;332.50;334.00;332.00;333.50;333.50;504
Sep 22, 2005;325.75;326.25;323.75;332.25;332.25;483
Sep 21, 2005;321.25;322.50;320.75;325.25;325.25;453
Sep 20, 2005;320.50;320.50;319.50;321.25;321.25;68
Sep 19, 2005;324.25;325.00;323.50;320.25;320.25;219
Sep 16, 2005;322.50;322.75;321.25;324.25;324.25;316
Sep 15, 2005;327.25;327.50;325.50;322.75;322.75;251
Sep 14, 2005;311.50;311.50;311.50;311.50;311.50;283
Sep 13, 2005;316.50;316.50;316.50;316.50;316.50;-
Sep 12, 2005;313.00;313.00;313.00;313.00;313.00;-
Sep 09, 2005;313.00;313.00;313.00;313.00;313.00;-
Sep 08, 2005;309.00;309.00;309.00;309.00;309.00;-
Sep 07, 2005;303.50;303.50;303.50;303.50;303.50;-
Sep 06, 2005;305.25;305.25;305.25;305.50;305.50;1
Sep 05, 2005;-;-;-;-;-;-
Sep 02, 2005;308.00;308.00;308.00;305.00;305.00;1
Sep 01, 2005;303.00;307.25;303.00;306.75;306.75;1
Aug 31, 2005;307.75;308.00;306.75;301.50;301.50;7
Aug 30, 2005;310.50;310.50;309.25;307.25;307.25;35
Aug 29, 2005;313.25;315.25;313.00;310.50;310.50;306
Aug 26, 2005;315.75;315.75;314.75;312.25;312.25;238
Aug 25, 2005;314.25;314.25;311.75;315.75;315.75;205
Aug 24, 2005;316.50;317.50;316.50;314.00;314.00;54
Aug 23, 2005;322.75;323.00;322.25;317.25;317.25;66
Aug 22, 2005;324.00;325.50;322.50;323.00;323.00;66
Aug 19, 2005;321.00;321.50;319.75;325.25;325.25;131
Aug 18, 2005;314.25;317.00;314.25;320.75;320.75;332
Aug 17, 2005;310.50;312.50;310.50;314.25;314.25;138
Aug 16, 2005;315.25;317.00;315.00;310.25;310.25;209
Aug 15, 2005;320.00;320.50;318.50;315.75;315.75;69
Aug 12, 2005;327.50;328.25;325.75;321.25;321.25;228
Aug 11, 2005;323.50;324.25;322.75;326.25;326.25;240
Aug 10, 2005;319.50;319.75;319.00;323.50;323.50;683
Aug 09, 2005;322.00;322.00;320.00;319.50;319.50;150
Aug 08, 2005;321.75;325.50;321.75;322.25;322.25;196
Aug 05, 2005;325.00;326.50;324.25;320.00;320.00;878
Aug 04, 2005;326.00;327.00;323.75;325.00;325.00;339
Aug 03, 2005;332.50;332.75;328.25;326.00;326.00;586
Aug 02, 2005;331.00;334.50;331.00;332.00;332.00;868
Aug 01, 2005;328.00;329.25;326.00;330.50;330.50;542
Jul 29, 2005;332.50;334.00;332.00;327.75;327.75;610
Jul 28, 2005;331.00;333.25;331.00;333.00;333.00;253
Jul 27, 2005;326.25;329.25;325.25;330.50;330.50;723
Jul 26, 2005;326.50;329.00;325.25;328.50;328.50;370
Jul 25, 2005;331.00;331.00;324.75;325.75;325.75;320
Jul 22, 2005;327.50;331.00;327.50;330.50;330.50;679
Jul 21, 2005;334.25;334.75;330.00;327.00;327.00;707
Jul 20, 2005;338.00;338.75;333.50;333.25;333.25;793
Jul 19, 2005;351.25;352.00;350.50;338.50;338.50;740
Jul 18, 2005;351.50;352.50;342.25;352.25;352.25;884
Jul 15, 2005;343.00;348.00;342.50;348.50;348.50;2,348
Jul 14, 2005;332.00;332.00;332.00;338.00;338.00;576
Jul 13, 2005;332.00;332.00;332.00;332.00;332.00;15
Jul 12, 2005;327.00;327.75;327.00;323.75;323.75;11
Jul 11, 2005;327.00;327.00;327.00;327.00;327.00;11
Jul 08, 2005;333.00;333.00;331.00;328.50;328.50;106
Jul 07, 2005;334.75;334.75;334.75;334.75;334.75;106
Jul 06, 2005;332.00;332.00;332.00;332.00;332.00;242
Jul 05, 2005;324.75;324.75;324.75;337.00;337.00;6
Jul 04, 2005;-;-;-;-;-;-
Jul 01, 2005;324.00;324.00;322.00;324.25;324.25;7
Jun 30, 2005;327.00;328.50;325.00;321.50;321.50;12
Jun 29, 2005;328.00;331.00;328.00;328.50;328.50;367
Jun 28, 2005;330.00;331.50;326.50;327.75;327.75;155
Jun 27, 2005;339.50;340.00;334.00;331.00;331.00;287
Jun 24, 2005;331.00;335.00;331.00;339.50;339.50;547
Jun 23, 2005;335.25;338.50;334.25;331.75;331.75;89
Jun 22, 2005;335.00;340.50;334.75;336.00;336.00;597
Jun 21, 2005;338.50;340.00;332.25;335.00;335.00;596
Jun 20, 2005;331.00;335.50;327.75;339.00;339.00;736
Jun 17, 2005;323.75;327.00;323.50;327.50;327.50;1,345
Jun 16, 2005;323.00;326.25;322.50;323.50;323.50;331
Jun 15, 2005;316.00;318.50;315.25;323.00;323.00;650
Jun 14, 2005;314.00;314.00;309.50;316.00;316.00;497
Jun 13, 2005;314.00;316.25;314.00;313.75;313.75;969
Jun 10, 2005;314.50;316.00;314.25;313.50;313.50;912
Jun 09, 2005;312.75;314.50;312.50;314.25;314.25;232
Jun 08, 2005;318.50;318.75;317.50;313.25;313.25;836
Jun 07, 2005;320.50;322.50;319.00;319.25;319.25;480
Jun 06, 2005;325.50;328.75;322.75;322.50;322.50;448
Jun 03, 2005;322.25;323.50;321.00;323.25;323.25;1,003
Jun 02, 2005;330.00;330.50;327.75;323.50;323.50;403
Jun 01, 2005;330.50;331.75;330.00;331.50;331.50;756
May 31, 2005;341.00;342.75;338.50;331.75;331.75;351
May 30, 2005;-;-;-;-;-;-
May 27, 2005;338.50;342.00;337.00;335.00;335.00;1,664
May 26, 2005;329.50;330.25;328.00;337.75;337.75;1,25
May 25, 2005;331.00;334.00;329.00;330.25;330.25;156
May 24, 2005;332.00;334.00;329.50;332.00;332.00;781
May 23, 2005;314.00;318.00;314.00;333.75;333.75;1,288
May 20, 2005;309.50;311.00;308.75;313.00;313.00;1,126
May 19, 2005;315.00;317.50;315.00;309.50;309.50;151
May 18, 2005;310.00;311.00;309.25;315.00;315.00;406
May 17, 2005;307.50;308.50;306.00;310.00;310.00;193
May 16, 2005;303.75;305.75;303.50;306.25;306.25;516
May 13, 2005;296.50;296.50;296.50;296.50;296.50;673
May 12, 2005;301.50;301.50;301.50;301.50;301.50;-
May 11, 2005;306.00;306.00;306.00;306.00;306.00;-
May 10, 2005;312.50;312.50;312.50;312.50;312.50;-
May 09, 2005;309.75;309.75;309.75;305.50;305.50;2
May 06, 2005;309.50;309.50;309.50;309.50;309.50;2
May 05, 2005;309.00;309.00;309.00;305.00;305.00;1
May 04, 2005;308.25;308.25;308.25;308.25;308.25;1
May 03, 2005;308.25;308.25;308.25;308.25;308.25;6
May 02, 2005;315.00;315.00;312.00;314.50;314.50;6
Apr 29, 2005;318.00;318.00;315.00;318.00;318.00;6
Apr 28, 2005;319.50;320.50;319.50;317.25;317.25;25
Apr 27, 2005;323.25;324.50;323.00;319.50;319.50;16
Apr 26, 2005;319.75;320.75;319.50;322.75;322.75;71
Apr 25, 2005;314.00;314.00;312.00;320.75;320.75;193
Apr 22, 2005;310.50;312.50;310.00;309.25;309.25;2,068
Apr 21, 2005;312.00;312.25;311.25;311.00;311.00;73
Apr 20, 2005;308.00;312.00;307.75;310.75;310.75;28
Apr 19, 2005;302.25;303.00;301.50;308.00;308.00;240
Apr 18, 2005;304.25;304.25;301.75;301.75;301.75;194
Apr 15, 2005;309.00;309.00;307.25;305.25;305.25;363
Apr 14, 2005;311.00;311.25;310.00;309.00;309.00;81
Apr 13, 2005;311.25;311.25;309.75;310.50;310.50;294
Apr 12, 2005;313.50;316.50;313.50;311.00;311.00;890
Apr 11, 2005;310.50;311.75;310.50;313.50;313.50;1,523
Apr 08, 2005;315.25;315.25;314.50;310.00;310.00;223
Apr 07, 2005;314.25;316.00;314.00;314.25;314.25;739
Apr 06, 2005;311.75;313.50;310.25;314.25;314.25;253
Apr 05, 2005;316.50;317.00;315.50;311.25;311.25;544
Apr 04, 2005;322.50;323.50;321.25;316.50;316.50;127
Apr 01, 2005;331.50;332.50;328.25;322.50;322.50;615
Mar 31, 2005;334.00;335.00;333.00;331.00;331.00;1,024
Mar 30, 2005;335.50;336.50;335.00;333.50;333.50;274
Mar 29, 2005;336.25;336.75;335.50;334.50;334.50;290
Mar 28, 2005;337.75;337.75;334.25;336.00;336.00;230
Mar 25, 2005;-;-;-;-;-;-
Mar 24, 2005;336.50;337.50;333.25;338.50;338.50;469
Mar 23, 2005;342.75;343.00;337.75;336.75;336.75;717
Mar 22, 2005;343.00;345.00;342.75;344.50;344.50;1,189
Mar 21, 2005;355.25;356.50;352.50;342.50;342.50;441
Mar 18, 2005;365.25;366.50;362.50;356.50;356.50;771
Mar 17, 2005;359.50;361.00;357.50;366.50;366.50;768
Mar 16, 2005;366.00;370.00;363.50;361.00;361.00;768
Mar 15, 2005;354.25;358.75;354.00;368.00;368.00;797
Mar 14, 2005;348.00;348.00;348.00;348.00;348.00;900
Mar 11, 2005;351.50;351.50;351.50;351.50;351.50;44
Mar 10, 2005;332.00;332.00;330.25;340.00;340.00;44
Mar 09, 2005;333.50;333.50;333.50;333.50;333.50;44
Mar 08, 2005;329.00;329.00;329.00;329.00;329.00;8
Mar 07, 2005;330.00;330.00;330.00;323.25;323.25;8
Mar 04, 2005;329.75;329.75;325.75;329.00;329.00;8
Mar 03, 2005;331.00;331.00;329.00;330.00;330.00;11
Mar 02, 2005;331.50;332.00;331.50;332.00;332.00;13
Mar 01, 2005;333.00;333.00;331.00;330.00;330.00;22
Feb 28, 2005;323.75;329.00;323.75;337.25;337.25;39
Feb 25, 2005;310.75;314.50;310.75;323.25;323.25;86
Feb 24, 2005;316.00;317.50;315.00;312.75;312.75;70
Feb 23, 2005;310.50;311.25;309.25;316.00;316.00;121
Feb 22, 2005;297.00;300.75;297.00;312.50;312.50;275
Feb 21, 2005;-;-;-;-;-;-
Feb 18, 2005;295.00;296.25;295.00;296.00;296.00;793
Feb 17, 2005;292.50;294.50;292.00;295.50;295.50;285
Feb 16, 2005;298.75;298.75;297.50;292.50;292.50;225
Feb 15, 2005;302.00;302.75;300.75;299.25;299.25;250
Feb 14, 2005;295.00;297.00;295.00;301.75;301.75;330
Feb 11, 2005;295.50;296.75;295.25;294.50;294.50;708
Feb 10, 2005;290.00;291.00;289.50;296.25;296.25;412
Feb 09, 2005;292.00;292.00;291.25;290.00;290.00;248
Feb 08, 2005;294.00;294.50;293.50;291.75;291.75;367
Feb 07, 2005;288.50;289.75;288.25;292.50;292.50;577
Feb 04, 2005;290.00;290.50;290.00;287.75;287.75;179
Feb 03, 2005;288.25;288.75;288.00;289.75;289.75;337
Feb 02, 2005;292.75;293.00;291.75;288.25;288.25;89
Feb 01, 2005;291.25;292.50;291.25;292.25;292.25;286
Jan 31, 2005;289.75;289.75;288.25;291.00;291.00;203
Jan 28, 2005;289.75;291.00;289.50;290.00;290.00;122
Jan 27, 2005;295.00;295.50;293.50;289.50;289.50;230
Jan 26, 2005;297.50;298.00;297.50;295.25;295.25;614
Jan 25, 2005;295.25;296.00;294.50;297.00;297.00;81
Jan 24, 2005;296.50;297.75;296.50;295.25;295.25;51
Jan 21, 2005;295.00;296.25;294.75;295.75;295.75;253
Jan 20, 2005;298.25;299.50;298.00;294.75;294.75;247
Jan 19, 2005;297.00;298.50;296.25;299.00;299.00;149
Jan 18, 2005;297.75;298.00;295.50;296.50;296.50;187
Jan 17, 2005;-;-;-;-;-;-
Jan 14, 2005;307.25;307.50;306.25;297.50;297.50;480
Jan 13, 2005;307.50;307.50;305.00;307.50;307.50;278
Jan 12, 2005;306.25;306.50;304.75;307.25;307.25;389
Jan 11, 2005;306.50;308.25;306.50;306.50;306.50;339
Jan 10, 2005;309.25;309.50;307.50;307.75;307.75;397
Jan 07, 2005;309.25;310.75;309.00;309.75;309.75;158
Jan 06, 2005;299.25;300.75;299.25;308.25;308.25;961
Jan 05, 2005;295.75;298.00;295.25;299.75;299.75;181
Jan 04, 2005;301.75;302.00;300.50;296.00;296.00;481
Jan 03, 2005;307.50;307.50;305.50;302.25;302.25;144
Dec 31, 2004;307.50;307.50;307.50;307.50;307.50;294
Dec 30, 2004;303.75;303.75;302.50;307.50;307.50;57
Dec 29, 2004;304.25;305.75;304.00;303.50;303.50;57
Dec 28, 2004;305.00;305.25;298.00;305.00;305.00;77
Dec 27, 2004;310.00;311.00;309.75;305.00;305.00;216
Dec 24, 2004;-;-;-;-;-;-
Dec 23, 2004;308.00;308.25;307.00;309.50;309.50;286
Dec 22, 2004;305.75;306.50;304.75;307.00;307.00;144
Dec 21, 2004;305.25;305.75;304.25;305.50;305.50;122
Dec 20, 2004;305.50;308.25;305.50;306.00;306.00;310
Dec 17, 2004;297.75;298.25;297.00;304.25;304.25;869
Dec 16, 2004;304.00;304.75;302.75;297.50;297.50;189
Dec 15, 2004;301.25;302.75;301.00;302.50;302.50;199
Dec 14, 2004;285.00;285.00;285.00;285.00;285.00;441
Dec 13, 2004;286.75;286.75;286.75;286.75;286.75;7
Dec 10, 2004;284.00;284.00;284.00;284.00;284.00;7
Dec 09, 2004;290.00;290.00;290.00;290.00;290.00;7
Dec 08, 2004;287.25;287.25;287.25;287.25;287.25;7
Dec 07, 2004;287.00;287.00;287.00;287.00;287.00;7
Dec 06, 2004;293.00;293.00;293.00;293.00;293.00;7
Dec 03, 2004;291.00;291.00;291.00;291.00;291.00;7
Dec 02, 2004;287.00;288.00;286.50;283.50;283.50;7
Dec 01, 2004;289.50;290.00;289.50;286.00;286.00;20
Nov 30, 2004;288.00;289.75;287.75;289.75;289.75;23
Nov 29, 2004;292.50;292.75;290.75;287.00;287.00;75
Nov 26, 2004;300.00;301.75;299.75;291.25;291.25;300
Nov 25, 2004;-;-;-;-;-;-
Nov 24, 2004;302.25;302.25;300.50;299.25;299.25;97
Nov 23, 2004;302.50;303.50;302.00;300.50;300.50;162
Nov 22, 2004;310.50;310.75;309.75;302.00;302.00;263
Nov 19, 2004;315.50;315.50;314.50;309.75;309.75;262
Nov 18, 2004;318.25;319.00;317.00;316.25;316.25;172
Nov 17, 2004;310.75;314.00;310.75;318.50;318.50;324
Nov 16, 2004;306.50;308.25;306.50;310.75;310.75;578
Nov 15, 2004;303.00;304.25;303.00;306.25;306.25;353
Nov 12, 2004;303.00;303.00;300.00;302.75;302.75;174
Nov 11, 2004;303.25;305.00;303.25;302.75;302.75;256
Nov 10, 2004;304.75;305.75;304.75;303.50;303.50;168
Nov 09, 2004;308.75;310.00;308.75;304.50;304.50;192
Nov 08, 2004;306.50;307.50;304.75;308.75;308.75;256
Nov 05, 2004;303.00;304.00;301.75;306.50;306.50;126
Nov 04, 2004;301.50;302.00;300.50;303.00;303.00;89
Nov 03, 2004;302.25;303.75;301.75;300.25;300.25;306
Nov 02, 2004;307.50;307.50;305.50;302.25;302.25;273
Nov 01, 2004;316.50;316.50;314.50;306.25;306.25;90
Oct 29, 2004;321.75;322.25;321.50;316.50;316.50;96
Oct 28, 2004;320.50;321.75;318.00;322.25;322.25;109
Oct 27, 2004;316.00;316.50;315.00;319.25;319.25;574
Oct 26, 2004;315.25;317.00;315.25;315.50;315.50;211
Oct 25, 2004;309.25;309.75;308.75;316.00;316.00;150
Oct 22, 2004;311.75;312.00;310.25;308.50;308.50;61
Oct 21, 2004;312.75;314.00;312.25;311.75;311.75;75
Oct 20, 2004;319.25;320.50;319.00;313.50;313.50;166
Oct 19, 2004;314.25;315.00;312.75;319.25;319.25;114
Oct 18, 2004;318.75;319.50;317.00;314.75;314.75;261
Oct 15, 2004;314.00;315.00;313.50;319.25;319.25;194
Oct 14, 2004;312.00;313.50;311.00;314.00;314.00;151
Oct 13, 2004;311.25;312.50;309.50;312.00;312.00;364
Oct 12, 2004;302.50;303.50;301.00;311.00;311.00;550
Oct 11, 2004;301.00;303.50;301.00;303.00;303.00;204
Oct 08, 2004;302.75;303.75;302.00;303.25;303.25;81
Oct 07, 2004;303.00;304.00;301.00;302.75;302.75;96
Oct 06, 2004;306.00;306.25;305.00;302.00;302.00;192
Oct 05, 2004;303.00;304.25;302.25;306.25;306.25;172
Oct 04, 2004;303.50;305.50;302.25;302.50;302.50;203
Oct 01, 2004;307.50;308.50;306.75;303.75;303.75;278
Sep 30, 2004;319.25;321.00;319.00;306.75;306.75;352
Sep 29, 2004;316.50;318.50;316.00;319.75;319.75;161
Sep 28, 2004;320.00;320.75;315.50;315.75;315.75;131
Sep 27, 2004;321.75;323.25;321.50;320.50;320.50;238
Sep 24, 2004;325.75;327.75;325.75;321.75;321.75;134
Sep 23, 2004;325.75;326.75;325.75;325.25;325.25;480
Sep 22, 2004;335.50;336.50;335.00;325.75;325.75;121
Sep 21, 2004;328.75;329.25;328.25;334.75;334.75;171
Sep 20, 2004;333.25;333.25;331.50;328.75;328.75;127
Sep 17, 2004;337.75;339.00;337.00;333.25;333.25;227
Sep 16, 2004;337.25;339.25;336.50;338.25;338.25;215
Sep 15, 2004;330.50;332.50;330.00;337.25;337.25;285
Sep 14, 2004;327.25;327.25;327.25;327.25;327.25;259
Sep 13, 2004;328.50;328.50;328.50;328.50;328.50;1
Sep 10, 2004;323.00;323.00;323.00;323.00;323.00;1
Sep 09, 2004;311.50;311.50;311.50;311.50;311.50;1
Sep 08, 2004;306.75;306.75;306.75;309.25;309.25;1
Sep 07, 2004;305.75;305.75;305.75;305.75;305.75;1
Sep 06, 2004;-;-;-;-;-;-
Sep 03, 2004;308.00;308.00;308.00;308.00;308.00;52
Sep 02, 2004;319.00;319.00;317.25;311.25;311.25;52
Sep 01, 2004;310.25;310.25;308.75;317.50;317.50;52
Aug 31, 2004;302.00;305.00;302.00;309.75;309.75;8
Aug 30, 2004;301.50;302.75;301.50;303.25;303.25;71
Aug 27, 2004;306.50;306.50;306.50;301.50;301.50;37
Aug 26, 2004;306.00;307.50;305.50;305.75;305.75;1
Aug 25, 2004;312.25;313.00;311.75;306.00;306.00;38
Aug 24, 2004;320.00;320.50;319.50;311.50;311.50;140
Aug 23, 2004;312.50;312.50;310.00;321.00;321.00;382
Aug 20, 2004;309.25;311.00;309.00;312.00;312.00;157
Aug 19, 2004;301.25;302.00;301.25;309.50;309.50;63
Aug 18, 2004;308.00;308.75;306.00;301.75;301.75;21
Aug 17, 2004;303.25;306.00;303.25;308.75;308.75;274
Aug 16, 2004;299.50;299.75;298.00;302.75;302.75;65
Aug 13, 2004;300.25;301.00;299.50;299.50;299.50;143
Aug 12, 2004;304.50;304.75;303.50;299.50;299.50;145
Aug 11, 2004;312.75;314.00;312.50;304.75;304.75;168
Aug 10, 2004;316.50;317.25;315.00;312.00;312.00;41
Aug 09, 2004;317.75;318.75;316.00;316.00;316.00;342
Aug 06, 2004;321.50;322.25;321.50;315.75;315.75;359
Aug 05, 2004;319.00;320.25;319.00;321.50;321.50;29
Aug 04, 2004;317.50;319.50;317.50;318.50;318.50;63
Aug 03, 2004;317.00;318.50;315.25;317.00;317.00;415
Aug 02, 2004;310.75;314.50;310.75;317.00;317.00;126
Jul 30, 2004;312.75;312.75;310.75;312.25;312.25;170
Jul 29, 2004;314.75;315.00;314.00;312.75;312.75;41
Jul 28, 2004;321.00;322.00;319.50;314.75;314.75;256
Jul 27, 2004;324.00;324.50;321.50;321.25;321.25;171
Jul 26, 2004;328.75;329.25;324.25;323.75;323.75;61
Jul 23, 2004;323.25;324.50;323.00;328.75;328.75;169
Jul 22, 2004;324.25;324.75;323.75;322.75;322.75;178
Jul 21, 2004;332.00;332.00;330.50;324.00;324.00;168
Jul 20, 2004;335.50;336.75;335.50;331.25;331.25;106
Jul 19, 2004;334.25;334.25;332.75;335.50;335.50;86
Jul 16, 2004;332.00;333.00;331.00;333.25;333.25;166
Jul 15, 2004;345.50;346.25;345.00;333.25;333.25;172
Jul 14, 2004;337.00;337.00;337.00;337.00;337.00;153
Jul 13, 2004;333.00;333.00;333.00;333.00;333.00;14
Jul 12, 2004;339.00;339.00;339.00;339.00;339.00;14
Jul 09, 2004;330.00;330.00;330.00;330.00;330.00;14
Jul 08, 2004;339.75;342.25;339.00;334.00;334.00;14
Jul 07, 2004;338.50;338.50;338.50;341.00;341.00;14
Jul 06, 2004;333.00;336.00;333.00;338.50;338.50;28
Jul 05, 2004;-;-;-;-;-;-
Jul 02, 2004;331.00;332.00;330.00;335.00;335.00;7
Jul 01, 2004;335.25;338.00;335.25;330.50;330.50;35
Jun 30, 2004;337.50;338.00;336.75;338.00;338.00;19
Jun 29, 2004;338.75;342.00;338.75;337.50;337.50;220
Jun 28, 2004;343.00;343.00;339.50;338.50;338.50;97
Jun 25, 2004;339.75;340.00;339.25;341.25;341.25;163
Jun 24, 2004;346.00;347.00;345.00;339.50;339.50;132
Jun 23, 2004;344.00;346.00;343.25;345.25;345.25;73
Jun 22, 2004;351.25;353.50;351.00;343.75;343.75;376
Jun 21, 2004;352.00;352.00;350.00;354.25;354.25;88
Jun 18, 2004;352.25;353.00;352.00;352.75;352.75;54
Jun 17, 2004;352.50;354.75;352.50;352.50;352.50;107
Jun 16, 2004;351.00;353.00;351.00;352.00;352.00;258
Jun 15, 2004;356.75;358.25;354.75;351.00;351.00;193
Jun 14, 2004;351.00;353.25;349.25;356.50;356.50;472
Jun 11, 2004;350.50;352.50;349.50;350.50;350.50;467
Jun 10, 2004;361.00;361.50;360.50;350.50;350.50;327
Jun 09, 2004;363.75;366.00;363.00;360.00;360.00;420
Jun 08, 2004;363.00;365.00;361.50;363.00;363.00;316
Jun 07, 2004;368.25;370.00;364.25;363.00;363.00;198
Jun 04, 2004;367.25;371.00;367.25;370.00;370.00;516
Jun 03, 2004;374.50;374.50;370.50;367.25;367.25;189
Jun 02, 2004;387.75;387.75;380.50;375.00;375.00;362
Jun 01, 2004;365.00;380.00;365.00;388.25;388.25;545
May 31, 2004;-;-;-;-;-;-
May 28, 2004;368.00;372.00;366.25;362.00;362.00;1,741
May 27, 2004;381.75;382.25;380.50;369.25;369.25;362
May 26, 2004;378.50;379.50;376.00;381.50;381.50;165
May 25, 2004;378.75;382.25;378.00;378.00;378.00;155
May 24, 2004;370.75;373.00;370.50;378.50;378.50;601
May 21, 2004;370.00;370.75;368.50;368.25;368.25;380
May 20, 2004;377.50;378.25;374.00;370.25;370.25;157
May 19, 2004;370.50;374.00;370.50;377.00;377.00;678
May 18, 2004;366.75;368.75;365.50;370.50;370.50;349
May 17, 2004;358.50;360.50;356.00;367.75;367.75;422
May 14, 2004;354.00;354.00;354.00;354.00;354.00;604
May 13, 2004;362.25;362.25;362.25;362.25;362.25;8
May 12, 2004;362.00;362.00;362.00;362.00;362.00;8
May 11, 2004;370.00;370.00;370.00;370.00;370.00;8
May 10, 2004;378.50;378.50;378.50;378.50;378.50;8
May 07, 2004;-;-;-;-;-;-
May 06, 2004;394.50;394.50;394.50;394.50;394.50;8
May 05, 2004;399.00;399.00;399.00;399.00;399.00;8
May 04, 2004;403.50;403.50;403.50;403.50;403.50;8
May 03, 2004;380.50;380.50;379.75;387.25;387.25;8
Apr 30, 2004;381.50;383.00;380.50;381.50;381.50;8
Apr 29, 2004;373.25;373.25;373.25;380.00;380.00;30
Apr 28, 2004;381.00;381.00;380.25;372.50;372.50;36
Apr 27, 2004;374.50;375.50;374.50;378.25;378.25;36
Apr 26, 2004;371.00;371.25;369.00;374.00;374.00;52
Apr 23, 2004;379.00;379.75;374.25;373.00;373.00;14
Apr 22, 2004;386.00;386.00;383.50;379.00;379.00;146
Apr 21, 2004;397.75;399.00;393.00;385.00;385.00;41
Apr 20, 2004;394.50;395.50;391.00;397.00;397.00;209
Apr 19, 2004;389.75;392.50;387.50;394.00;394.00;24
Apr 16, 2004;384.00;385.50;383.00;388.50;388.50;297
Apr 15, 2004;402.00;404.00;401.50;383.00;383.00;273
Apr 14, 2004;393.00;393.25;390.00;401.25;401.25;136
Apr 13, 2004;406.50;407.50;402.75;393.00;393.00;300
Apr 12, 2004;413.50;413.50;406.00;407.50;407.50;259
Apr 09, 2004;-;-;-;-;-;-
Apr 08, 2004;416.25;418.50;415.00;414.50;414.50;282
Apr 07, 2004;415.00;417.75;415.00;415.00;415.00;693
Apr 06, 2004;412.00;413.50;411.00;416.50;416.50;380
Apr 05, 2004;415.00;421.00;415.00;414.00;414.00;154
Apr 02, 2004;411.00;412.25;409.50;416.25;416.25;378
Apr 01, 2004;408.25;409.75;405.50;410.50;410.50;208
Mar 31, 2004;414.50;416.00;413.75;408.00;408.00;463
Mar 30, 2004;406.75;408.75;405.00;415.25;415.25;125
Mar 29, 2004;406.00;406.00;402.75;405.75;405.75;342
Mar 26, 2004;407.00;407.00;405.50;405.25;405.25;355
Mar 25, 2004;412.00;412.50;409.00;408.00;408.00;330
Mar 24, 2004;413.50;417.00;412.75;412.00;412.00;243
Mar 23, 2004;421.50;422.00;418.00;413.00;413.00;354
Mar 22, 2004;394.50;398.00;394.50;422.75;422.75;798
Mar 19, 2004;397.00;398.00;396.00;392.75;392.75;322
Mar 18, 2004;389.25;394.25;389.25;398.00;398.00;169
Mar 17, 2004;373.00;375.50;373.00;391.50;391.50;492
Mar 16, 2004;373.50;374.50;372.00;372.00;372.00;291
Mar 15, 2004;365.00;368.75;365.00;373.00;373.00;171
Mar 12, 2004;357.00;357.00;357.00;357.00;357.00;257
Mar 11, 2004;355.00;355.00;355.00;355.00;355.00;6
Mar 10, 2004;359.00;359.00;359.00;359.00;359.00;6
Mar 09, 2004;363.00;363.00;363.00;363.00;363.00;6
Mar 08, 2004;360.25;360.25;360.25;360.25;360.25;6
Mar 05, 2004;366.50;366.50;366.50;366.50;366.50;6
Mar 04, 2004;370.75;370.75;370.75;370.75;370.75;6
Mar 03, 2004;372.50;372.50;371.25;369.50;369.50;6
Mar 02, 2004;374.00;374.00;374.00;374.00;374.00;6
Mar 01, 2004;375.00;375.00;375.00;375.00;375.00;88
Feb 27, 2004;386.00;388.25;385.00;380.75;380.75;88
Feb 26, 2004;386.50;387.00;386.00;387.50;387.50;88
Feb 25, 2004;390.50;393.75;390.50;387.25;387.25;48
Feb 24, 2004;390.50;391.00;388.50;392.50;392.50;84
Feb 23, 2004;373.25;375.50;371.50;391.00;391.00;195
Feb 20, 2004;372.75;375.00;372.75;371.50;371.50;186
Feb 19, 2004;365.00;365.75;363.75;372.75;372.75;80
Feb 18, 2004;376.50;377.00;374.00;364.50;364.50;231
Feb 17, 2004;381.50;383.00;379.50;375.25;375.25;293
Feb 16, 2004;-;-;-;-;-;-
Feb 13, 2004;386.75;387.50;386.75;380.25;380.25;95
Feb 12, 2004;389.75;391.00;389.00;386.75;386.75;20
Feb 11, 2004;385.25;387.25;384.00;388.50;388.50;83
Feb 10, 2004;383.00;384.50;382.50;384.50;384.50;327
Feb 09, 2004;378.00;378.00;375.00;382.25;382.25;170
Feb 06, 2004;382.50;385.50;382.00;378.50;378.50;401
